millis,unixtime,datetime,RTC_DS1307,Feeder A,Liters Drank
701, 1507487008, 2017/10/8 18:23:28,A
millis,Sensor
23863391, 3
23863392, -3
23863393, 3
23863397, -3
23863453, 3
23863569, -3
23863578, 3
23863579, -3
23878222, 5
23878228, -5
23878248, 5
23878282, -5
23878324, 5
23878342, -5
23878401, 5
23878407, -5
23878425, 5
23878510, -5
23878605, 5
23878692, -5
23878699, 5
23878701, -5
23878703, 5
23878705, -5
23897775, 3
23897851, -3
23897997, 3
23898030, -3
23898131, 3
23898217, -3
23907244, 6
23907276, -6
23917841, 3
23917867, -3
23917949, 3
23917971, -3
23926855, 3
23926907, -3
23927000, 3
23927002, -3
23927016, 3
23927020, -3
23927178, 3
23927182, -3
23927183, 3
23927287, -3
23944869, 3
23944883, -3
23945068, 3
23945083, -3
23945122, 3
23945140, -3
23959656, 3
23959684, -3
23959868, 3
23959929, -3
23967869, 3
23967875, -3
23967883, 3
23967898, -3
23968330, 3
23968382, -3
23976188, 3
23976254, -3
23976348, 3
23976434, -3
23976436, 3
23976438, -3
23985497, 3
23985522, -3
23985691, 3
23985720, -3
23985801, 3
23985820, -3
23996758, 3
23996769, -3
24007840, 3
24007844, -3
24007846, 3
24007908, -3
24017325, 3
24017332, -3
24017531, 3
24017539, -3
24017567, 3
24017606, -3
24019130, 3
24019133, -3
24019261, 3
24019266, -3
24019560, 3
24019573, -3
24019670, 3
24019678, -3
24019787, 3
24019846, -3
24036417, 3
24036468, -3
24036480, 3
24036489, -3
24054445, 3
24054532, -3
24054619, 3
24054639, -3
24054805, 3
24054813, -3
24054825, 3
24054873, -3
24061265, 3
24061270, -3
24061603, 3
24061630, -3
24081651, 2
24081748, -2
24081762, 2
24081777, -2
24081813, 2
24081923, -2
24081970, 2
24082062, -2
24082087, 2
24082095, -2
24082096, 2
24082098, -2
24082947, 3
24083006, -3
24083331, 3
24083391, -3
24091723, 3
24091736, -3
24091745, 3
24091754, -3
24091955, 3
24091982, -3
24092149, 3
24092179, -3
24092361, 3
24092369, -3
24092440, 3
24092447, -3
24099126, 3
24099130, -3
24099488, 3
24099537, -3
24100090, 3
24100094, -3
24100163, 3
24100240, -3
24100323, 3
24100330, -3
24109293, 3
24109301, -3
24109517, 3
24109519, -3
24109996, 3
24110008, -3
24115595, 3
24115653, -3
24115780, 3
24115840, -3
24119462, 5
24119494, -5
24144094, 3
24144100, -3
24144173, 3
24144180, -3
24145783, 2
24145907, -2
24145909, 2
24145925, -2
24145929, 2
24145934, -2
24146042, 2
24146052, -2
24146076, 2
24146077, -2
24146100, 2
24146213, -2
24155341, 3
24155347, -3
24155370, 3
24155374, -3
24155551, 3
24155581, -3
24157523, 5
24157529, -5
24157575, 5
24157582, -5
24172376, 3
24172383, -3
24172388, 3
24172400, -3
24172564, 3
24172565, -3
24172873, 3
24172880, -3
24186292, 6
24186296, -6
24186317, 6
24186327, -6
24186419, 6
24186421, -6
24186479, 6
24186503, -6
24186707, 6
24186712, -6
24186713, 6
24186724, -6
24186825, 6
24186844, -6
24190469, 3
24190478, -3
24190479, 3
24190480, -3
24190481, 3
24190487, -3
24201716, 3
24201724, -3
24201734, 3
24201758, -3
24201760, 3
24201766, -3
24201933, 3
24201952, -3
24209383, 3
24209437, -3
24209507, 3
24209564, -3
24209623, 3
24209632, -3
24209694, 3
24209703, -3
24213676, 3
24213680, -3
24214104, 3
24214121, -3
24214189, 3
24214217, -3
24222928, 3
24222940, -3
24222962, 3
24222985, -3
24223064, 3
24223143, -3
24223225, 3
24223281, -3
24223360, 3
24223461, -3
24223526, 3
24223575, -3
24225536, 3
24225545, -3
24225696, 3
24225722, -3
24225910, 3
24225922, -3
24226025, 3
24226027, -3
24226028, 3
24226029, -3
24226104, 3
24226117, -3
24226153, 3
24226172, -3
24228958, 5
24228997, -5
24239393, 3
24239419, -3
24239502, 3
24239510, -3
24239539, 3
24239580, -3
24239653, 3
24239744, -3
24241686, 3
24241693, -3
24241885, 3
24241891, -3
24242063, 3
24242154, -3
24250545, 3
24250585, -3
24250662, 3
24250673, -3
24250703, 3
24250721, -3
24250817, 3
24250900, -3
24250986, 3
24251002, -3
24256201, 3
24256216, -3
24256320, 3
24256328, -3
24256351, 3
24256372, -3
24257602, 3
24257606, -3
24257797, 3
24257802, -3
24258276, 3
24258285, -3
24258286, 3
24258287, -3
24274549, 3
24274587, -3
24274754, 3
24274779, -3
24286645, 3
24286692, -3
24286767, 3
24286832, -3
24286919, 3
24286929, -3
24286962, 3
24286986, -3
24287063, 3
24287074, -3
24287095, 3
24287105, -3
24287113, 3
24287151, -3
24290918, 3
24290925, -3
24291604, 3
24291654, -3
24299522, 3
24299542, -3
24299625, 3
24299643, -3
24299677, 3
24299700, -3
24299795, 3
24299857, -3
24305243, 3
24305314, -3
24305399, 3
24305457, -3
24308264, 3
24308270, -3
24308292, 3
24308316, -3
24308952, 3
24308986, -3
24309001, 3
24309011, -3
24310728, 3
24310795, -3
24310870, 3
24310879, -3
24310894, 3
24310912, -3
24310919, 3
24310940, -3
24311034, 3
24311046, -3
24311065, 3
24311099, -3
24311199, 3
24311211, -3
24317363, 3
24317384, -3
24317477, 3
24317490, -3
24317522, 3
24317535, -3
24324632, 3
24324649, -3
24324795, 3
24324797, -3
24324806, 3
24324817, -3
24324932, 3
24324941, -3
24324943, 3
24324944, -3
24324995, 3
24325003, -3
24325216, 3
24325219, -3
24325313, 3
24325331, -3
24328126, 3
24328190, -3
24328265, 3
24328298, -3
24328386, 3
24328402, -3
24328439, 3
24328456, -3
24328517, 3
24328521, -3
24328537, 3
24328541, -3
24328608, 3
24328620, -3
24328638, 3
24328642, -3
24333778, 3
24333793, -3
24333853, 3
24333867, -3
24333906, 3
24333926, -3
24334012, 3
24334097, -3
24334174, 3
24334186, -3
24334198, 3
24334213, -3
24334223, 3
24334228, -3
24336208, 3
24336231, -3
24336239, 3
24336256, -3
24339672, 5
24339676, -5
24339684, 5
24339687, -5
24339747, 5
24339757, -5
24339796, 5
24339805, -5
24339872, 5
24339936, -5
24339969, 5
24339983, -5
24345419, 2
24345434, -2
24345447, 2
24345467, -2
24345630, 2
24345644, -2
24345673, 2
24345715, -2
24345755, 2
24345779, -2
24345788, 2
24345827, -2
24346846, 3
24346858, -3
24347060, 3
24347064, -3
24358290, 3
24358299, -3
24358361, 3
24358394, -3
24358400, 3
24358401, -3
24359872, 2
24359891, -2
24359934, 2
24359945, -2
24359970, 2
24359985, -2
24360015, 2
24360025, -2
24360073, 2
24360098, -2
24360110, 2
24360123, -2
24360162, 2
24360177, -2
24360233, 2
24360271, -2
24360306, 2
24360308, -2
24360392, 2
24360407, -2
24360488, 2
24360502, -2
24368098, 3
24368136, -3
24368220, 3
24368303, -3
24368384, 3
24368481, -3
24373489, 3
24373516, -3
24373704, 3
24373716, -3
24373727, 3
24373734, -3
24383481, 3
24383491, -3
24388875, 3
24388913, -3
24389002, 3
24389011, -3
24389048, 3
24389068, -3
24389156, 3
24389209, -3
24394742, 2
24394746, -2
24394757, 2
24394770, -2
24394780, 2
24394841, -2
24394842, 2
24394843, -2
24394878, 2
24394882, -2
24394943, 2
24394957, -2
24399091, 3
24399104, -3
24399110, 3
24399121, -3
24399278, 3
24399286, -3
24399330, 3
24399356, -3
24399403, 3
24399417, -3
24399609, 3
24399618, -3
24399703, 3
24399740, -3
24403864, 3
24403865, -3
24403866, 3
24403875, -3
24404050, 3
24404074, -3
24404231, 3
24404271, -3
24404316, 3
24404332, -3
24404337, 3
24404339, -3
24404341, 3
24404342, -3
24406947, 3
24407007, -3
24407071, 3
24407075, -3
24407079, 3
24407094, -3
24407114, 3
24407130, -3
24407219, 3
24407229, -3
24407247, 3
24407259, -3
24408386, 6
24408404, -6
24412542, 3
24412592, -3
24412682, 3
24412730, -3
24423782, 3
24423792, -3
24423993, 3
24423999, -3
24424076, 3
24424079, -3
24424228, 3
24424263, -3
24424264, 3
24424270, -3
24424271, 3
24424272, -3
24440261, 3
24440264, -3
24440270, 3
24440282, -3
24440468, 3
24440476, -3
24440558, 3
24440565, -3
24465652, 3
24465668, -3
24668181, 6
24668299, -6
24668400, 6
24668487, -6
24668606, 6
24668630, -6
24668644, 6
24668650, -6
24796324, 5
24796339, -5
24796363, 5
24796468, -5
24796560, 5
24796564, -5
24796584, 5
24796631, -5
24796638, 5
24796649, -5
24988144, 2
24988153, -2
24988209, 2
24988234, -2
25110701, 5
25110706, -5
25110737, 5
25110748, -5
25110775, 5
25110793, -5
25110882, 5
25110890, -5
25110899, 5
25110946, -5
25118818, 5
25118824, -5
25154635, 5
25154654, -5
25176945, 5
25176954, -5
25198350, 5
25198368, -5
25214867, 5
25214870, -5
25214902, 5
25214943, -5
25223440, 2
25223446, -2
25223513, 2
25223555, -2
25223643, 2
25223790, -2
25223911, 2
25224714, -2
25236603, 5
25236623, -5
25240980, 3
25241048, -3
25241051, 3
25241057, -3
25248775, 2
25248829, -2
25248863, 2
25248944, -2
25248958, 2
25249661, -2
25254414, 5
25254432, -5
25254588, 5
25254609, -5
25263515, 5
25263551, -5
25267405, 3
25267408, -3
25267606, 3
25267612, -3
25274230, 4
25274234, -4
25274291, 4
25274328, -4
25274419, 4
25274473, -4
25276617, 3
25276619, -3
25276634, 3
25276651, -3
25276792, 3
25276874, -3
25277545, 5
25277558, -5
25294265, 2
25294348, -2
25294350, 2
25294409, -2
25294426, 2
25294470, -2
25294471, 2
25294482, -2
25294508, 2
25294568, -2
25299226, 3
25299231, -3
25299423, 3
25299453, -3
25299607, 3
25299613, -3
25318556, 5
25318578, -5
25318743, 5
25318757, -5
25318919, 5
25318926, -5
25319081, 5
25319091, -5
25319101, 5
25319128, -5
25319799, 5
25319806, -5
25319821, 5
25319880, -5
25319997, 5
25320041, -5
25321601, 3
25321603, -3
25321621, 3
25321638, -3
25321779, 3
25321929, -3
25321939, 3
25321950, -3
25324695, 5
25324722, -5
25324882, 5
25324889, -5
25324893, 5
25324908, -5
25325057, 5
25325062, -5
25325070, 5
25325096, -5
25341760, 2
25341765, -2
25349103, 5
25349140, -5
25349460, 5
25349473, -5
25349702, 5
25349703, -5
25350669, 3
25350672, -3
25350729, 3
25350781, -3
25350873, 3
25350878, -3
25351070, 3
25351075, -3
25356644, 2
25356837, -2
25356838, 2
25356841, -2
25356855, 2
25356878, -2
25356880, 2
25356929, -2
25356942, 2
25357548, -2
25372781, 5
25372798, -5
25372954, 5
25372982, -5
25378836, 3
25378865, -3
25378978, 3
25378999, -3
25379075, 3
25379092, -3
25385021, 5
25385040, -5
25387974, 6
25388003, -6
25388014, 6
25388020, -6
25388058, 6
25388064, -6
25388070, 6
25388192, -6
25388198, 6
25388206, -6
25389796, 5
25389806, -5
25389809, 5
25389831, -5
25389976, 5
25390008, -5
25397031, 5
25397043, -5
25397358, 5
25397362, -5
25397377, 5
25397405, -5
25397444, 5
25397450, -5
25398060, 5
25398061, -5
25398063, 5
25398064, -5
25398115, 5
25398116, -5
25398120, 5
25398151, -5
25399749, 5
25399817, -5
25399841, 5
25399851, -5
25399902, 5
25399905, -5
25399920, 5
25400005, -5
25400100, 5
25400104, -5
25400118, 5
25400201, -5
25400218, 5
25400225, -5
25400300, 5
25400307, -5
25400320, 5
25400392, -5
25400398, 5
25400419, -5
25401791, 3
25401846, -3
25401950, 3
25401982, -3
25402133, 3
25402192, -3
25402226, 3
25402236, -3
25408970, 5
25408984, -5
25412774, 5
25412807, -5
25412950, 5
25412964, -5
25412967, 5
25412981, -5
25413057, 5
25413061, -5
25413122, 5
25413123, -5
25413129, 5
25413157, -5
25428682, 5
25428687, -5
25428698, 5
25428712, -5
25428736, 5
25428761, -5
25428856, 5
25428866, -5
25428873, 5
25428934, -5
25429025, 5
25429093, -5
25429186, 5
25429192, -5
25434870, 3
25434872, -3
25434882, 3
25434901, -3
25438849, 5
25438878, -5
25438969, 5
25438970, -5
25439022, 5
25439027, -5
25439030, 5
25439053, -5
25439064, 5
25439081, -5
25448680, 2
25448689, -2
25448775, 2
25448785, -2
25448804, 2
25448817, -2
25448852, 2
25448894, -2
25448936, 2
25449058, -2
25449093, 2
25450290, -2
25462103, 5
25462122, -5
25462276, 5
25462307, -5
25466935, 5
25467026, -5
25467108, 5
25467142, -5
25467170, 5
25467186, -5
25467290, 5
25467309, -5
25467327, 5
25467344, -5
25478779, 5
25478811, -5
25478972, 5
25478991, -5
25479056, 5
25479063, -5
25479146, 5
25479215, -5
25494245, 2
25494286, -2
25494328, 2
25494330, -2
25494382, 2
25494418, -2
25494425, 2
25494446, -2
25494470, 2
25494472, -2
25494473, 2
25494476, -2
25494481, 2
25494482, -2
25494582, 2
25494588, -2
25494590, 2
25494593, -2
25494605, 2
25495347, -2
25501495, 5
25501559, -5
25501661, 5
25501727, -5
25504789, 4
25504830, -4
25504999, 4
25505044, -4
25505075, 4
25505082, -4
25515622, 6
25515646, -6
25515901, 3
25515908, -3
25516099, 3
25516109, -3
25516281, 3
25516289, -3
25516314, 3
25516324, -3
25528077, 5
25528079, -5
25528130, 5
25528216, -5
25528309, 5
25528337, -5
25528505, 5
25528510, -5
25528522, 5
25528593, -5
25528613, 5
25528632, -5
25539654, 2
25539807, -2
25539816, 2
25539846, -2
25539855, 4
25539926, -4
25539927, 2
25540030, 4
25540102, -4
25544862, 5
25544863, -2
25544864, -5
25544866, 5
25544889, -5
25544900, 5
25544937, -5
25545049, 5
25545075, -5
25548546, 5
25548549, -5
25548575, 5
25548613, -5
25548623, 5
25548633, -5
25548702, 5
25548719, -5
25548866, 5
25548870, -5
25548886, 5
25548926, -5
25548955, 5
25548964, -5
25550748, 5
25550806, -5
25550902, 5
25550904, -5
25550910, 5
25550930, -5
25551071, 5
25551072, -5
25551075, 5
25551098, -5
25554791, 5
25554796, -5
25554805, 5
25554822, -5
25555004, 5
25555010, -5
25555158, 5
25555163, -5
25555167, 5
25555232, -5
25555269, 5
25555270, -5
25555271, 5
25555272, -5
25555336, 5
25555339, -5
25561996, 2
25562015, -2
25562083, 2
25562117, -2
25562120, 2
25562128, -2
25562129, 2
25562132, -2
25562151, 2
25562190, -2
25562253, 2
25562298, -2
25562326, 2
25562398, -2
25562412, 2
25563252, -2
25568658, 5
25568700, -5
25568728, 5
25568757, -5
25568850, 5
25568887, -5
25568897, 5
25568932, -5
25569025, 5
25569097, -5
25582012, 3
25582075, -3
25582182, 3
25582206, -3
25582216, 3
25582283, -3
25582387, 3
25582422, -3
25583222, 4
25583226, -4
25583430, 4
25583517, -4
25591536, 5
25591597, -5
25591677, 5
25591763, -5
25591770, 5
25591797, -5
25591846, 5
25591851, -5
25591868, 5
25591940, -5
25591949, 5
25591955, -5
25591959, 5
25591963, -5
25592528, 2
25592548, -2
25592612, 2
25592670, -2
25592707, 2
25592709, -2
25592723, 2
25592810, -2
25592812, 2
25592826, -2
25592828, 2
25592832, -2
25592834, 2
25592837, -2
25592892, 2
25592982, -2
25593024, 2
25593134, -2
25593154, 2
25593161, -2
25593847, 2
25594483, -2
25594670, 5
25594683, -5
25594780, 5
25594782, -5
25594831, 5
25594864, -5
25601846, 5
25601851, -5
25601859, 5
25601873, -5
25602028, 5
25602043, -5
25602124, 5
25602134, -5
25602203, 5
25602275, -5
25602302, 5
25602314, -5
25602376, 5
25602402, -5
25612676, 2
25612679, -2
25612680, 2
25612682, -2
25612683, 2
25612686, -2
25612688, 2
25612690, -2
25612814, 2
25613177, -2
25613966, 2
25614663, -2
25614782, 2
25614785, -2
25614787, 2
25614789, -2
25614895, 2
25615093, -2
25615095, 2
25615100, -2
25615102, 2
25615140, -2
25615142, 2
25615221, -2
25621417, 4
25621427, -4
25621595, 4
25621625, -4
25623123, 5
25623131, -5
25623212, 5
25623215, -5
25623241, 5
25623250, -5
25623252, 5
25623340, -5
25623429, 5
25623433, -5
25623445, 5
25623454, -5
25623533, 5
25623535, -5
25643693, 5
25643700, -5
25643711, 5
25643742, -5
25643887, 5
25643896, -5
25643987, 5
25643990, -5
25644039, 5
25644046, -5
25644049, 5
25644072, -5
25644087, 5
25644107, -5
25669883, 5
25669916, -5
25669952, 5
25669953, -5
25670008, 5
25670047, -5
25670193, 5
25670216, -5
25670238, 5
25670248, -5
25670380, 5
25670409, -5
25670431, 5
25670439, -5
25692565, 5
25692664, -5
25692752, 5
25692755, -5
25692769, 5
25692843, -5
25692937, 5
25692941, -5
25692956, 5
25693042, -5
25693050, 5
25693077, -5
25755527, 3
25755549, -3
25771256, 5
25771351, -5
25772551, 5
25772591, -5
25772735, 5
25772794, -5
25772883, 5
25772895, -5
25772903, 5
25772933, -5
25772946, 5
25772952, -5
25772953, 5
25772956, -5
25778154, 6
25778157, -6
25789792, 3
25789802, -3
25801980, 6
25801984, -6
25802168, 6
25802171, -6
25802179, 6
25802187, -6
25807078, 3
25807100, -3
25807240, 3
25807262, -3
25807399, 3
25807426, -3
25807466, 3
25807471, -3
25807486, 3
25807496, -3
25827687, 6
25827693, -6
25838016, 3
25838038, -3
25838173, 3
25838213, -3
25838345, 3
25838435, -3
25838436, 3
25838437, -3
25862369, 3
25862400, -3
25862478, 3
25862487, -3
25862488, 3
25862490, -3
25862540, 3
25862634, -3
25862711, 3
25862784, -3
25862790, 3
25862791, -3
25908707, 5
25908761, -5
25927838, 5
25927917, -5
25927991, 5
25928002, -5
25928012, 5
25928085, -5
25928162, 5
25928229, -5
25928237, 5
25928239, -5
25971372, 5
25971380, -5
25971393, 5
25971462, -5
25971550, 5
25971557, -5
25971683, 5
25971692, -5
26003765, 3
26003785, -3
26003920, 3
26003960, -3
26004002, 3
26004006, -3
26032138, 3
26032147, -3
26032283, 3
26032310, -3
26038165, 5
26038177, -5
26038301, 5
26038310, -5
26038324, 5
26038385, -5
26038460, 5
26038462, -5
26038481, 5
26038524, -5
26050685, 3
26050690, -3
26050863, 3
26050880, -3
26051076, 3
26051168, -3
26051184, 3
26051209, -3
26053186, 3
26053193, -3
26053358, 3
26053449, -3
26053529, 3
26053612, -3
26063708, 5
26063713, -5
26063865, 5
26063927, -5
26073101, 5
26073105, -5
26073120, 5
26073131, -5
26073278, 5
26073308, -5
26073462, 5
26073483, -5
26080789, 3
26080826, -3
26080961, 3
26081051, -3
26081120, 3
26081127, -3
26081132, 3
26081146, -3
26086302, 3
26086331, -3
26086467, 3
26086492, -3
26086660, 3
26086667, -3
26086683, 3
26086687, -3
26092052, 5
26092061, -5
26092361, 5
26092400, -5
26094402, 5
26094407, -5
26094417, 5
26094520, -5
26094532, 5
26094535, -5
26095579, 5
26095587, -5
26095689, 5
26095697, -5
26117726, 6
26117748, -6
26117854, 6
26117863, -6
26133035, 5
26133039, -5
26133045, 5
26133058, -5
26133396, 5
26133403, -5
26133421, 5
26133463, -5
26133474, 5
26133477, -5
26141325, 5
26141334, -5
26141340, 5
26141352, -5
26141389, 5
26141398, -5
26141407, 5
26141411, -5
26148588, 5
26148638, -5
26148655, 5
26148672, -5
26151292, 5
26151298, -5
26151302, 5
26151322, -5
26151335, 5
26151394, -5
26151468, 5
26151549, -5
26151619, 5
26151630, -5
26151640, 5
26151705, -5
26151707, 5
26151709, -5
26162350, 5
26162354, -5
26162356, 5
26162361, -5
26162390, 5
26162472, -5
26162541, 5
26162546, -5
26162563, 5
26162657, -5
26165967, 3
26166061, -3
26166069, 3
26166073, -3
26166079, 3
26166080, -3
26188237, 6
26188246, -6
26188256, 6
26188348, -6
26188448, 6
26188564, -6
26191531, 3
26191538, -3
26191544, 3
26191607, -3
26191716, 3
26191746, -3
26196071, 5
26196075, -5
26196087, 5
26196112, -5
26196464, 5
26196466, -5
26196514, 5
26196521, -5
26197455, 5
26197464, -5
26197469, 5
26197534, -5
26197622, 5
26197702, -5
26197782, 5
26197785, -5
26197832, 5
26197835, -5
26206484, 3
26206517, -3
26206675, 3
26206711, -3
26206783, 3
26206799, -3
26215710, 5
26215716, -5
26215724, 5
26215741, -5
26221712, 3
26221719, -3
26221852, 3
26221898, -3
26222013, 3
26222098, -3
26222104, 3
26222112, -3
26224068, 6
26224079, -6
26224084, 6
26224096, -6
26232781, 3
26232833, -3
26232960, 3
26233048, -3
26249856, 3
26249887, -3
26250072, 3
26250097, -3
26250167, 3
26250177, -3
26257052, 3
26257075, -3
26257199, 3
26257235, -3
26263106, 5
26263120, -5
26263124, 5
26263198, -5
26263273, 5
26263282, -5
26263292, 5
26263352, -5
26263371, 5
26263373, -5
26264406, 5
26264435, -5
26264587, 5
26264617, -5
26264768, 5
26264794, -5
26264856, 5
26264857, -5
26264858, 5
26264872, -5
26272263, 6
26272272, -6
26272278, 6
26272319, -6
26272442, 6
26272548, -6
26272562, 6
26272564, -6
26282575, 6
26282579, -6
26282597, 6
26282671, -6
26282907, 6
26282915, -6
26283785, 3
26283854, -3
26294944, 5
26294947, -5
26294951, 5
26295017, -5
26295099, 5
26295106, -5
26295116, 5
26295183, -5
26295256, 5
26295261, -5
26295268, 5
26295323, -5
26299822, 3
26299895, -3
26299902, 3
26299919, -3
26299990, 3
26300012, -3
26300125, 3
26300135, -3
26305216, 3
26305222, -3
26305387, 3
26305474, -3
26305480, 3
26305481, -3
26305482, 3
26305483, -3
26320386, 3
26320390, -3
26320402, 3
26320454, -3
26320542, 3
26320552, -3
26320585, 3
26320591, -3
26321742, 5
26321745, -5
26321759, 5
26321773, -5
26321923, 5
26321950, -5
26330090, 3
26330177, -3
26330265, 3
26330363, -3
26330376, 3
26330379, -3
26331736, 3
26331749, -3
26331761, 3
26331782, -3
26331988, 3
26332018, -3
26341648, 5
26341663, -5
26341676, 5
26341742, -5
26341813, 5
26341825, -5
26341836, 5
26341904, -5
26341983, 5
26342042, -5
26348601, 3
26348625, -3
26348763, 3
26348857, -3
26348940, 3
26348998, -3
26349004, 3
26349007, -3
26349011, 3
26349012, -3
26356589, 2
26356602, -2
26356629, 2
26356679, -2
26356721, 2
26356736, -2
26356765, 2
26356807, -2
26356842, 2
26356854, -2
26356905, 2
26356919, -2
26356925, 2
26356931, -2
26356969, 2
26356990, -2
26356994, 5
26357000, -5
26357003, 5
26357011, 2
26357031, -5
26357044, -2
26357078, 2
26357098, -2
26357127, 2
26357145, -2
26361708, 5
26361721, -5
26361944, 5
26361950, -5
26376242, 3
26376273, -3
26376428, 3
26376473, -3
26376620, 3
26376658, -3
26376707, 3
26376731, -3
26376733, 3
26376734, -3
26380658, 3
26380715, -3
26380798, 3
26380848, -3
26381548, 3
26381642, -3
26381658, 3
26381668, -3
26387372, 5
26387410, -5
26387547, 5
26387613, -5
26387697, 5
26387767, -5
26397948, 6
26397966, -6
26399998, 3
26400012, -3
26400190, 3
26400201, -3
26400219, 3
26400295, -3
26402672, 3
26402715, -3
26402791, 3
26402804, -3
26402826, 3
26402853, -3
26402938, 3
26402959, -3
26402992, 3
26403003, -3
26403056, 3
26403131, -3
26408729, 5
26408740, -5
26409028, 3
26409058, -3
26409212, 3
26409242, -3
26409399, 3
26409427, -3
26409504, 3
26409518, -3
26418148, 3
26418182, -3
26418253, 3
26418278, -3
26419305, 5
26419309, -5
26419467, 5
26419545, -5
26419622, 5
26419688, -5
26419703, 5
26419710, -5
26423822, 5
26423855, -5
26424015, 5
26424033, -5
26426787, 5
26426851, -5
26426949, 5
26426994, -5
26430051, 3
26430056, -3
26430067, 3
26430092, -3
26430104, 3
26430110, -3
26430170, 3
26430186, -3
26430238, 3
26430254, -3
26430330, 3
26430382, -3
26435910, 3
26436033, -3
26436098, 3
26436191, -3
26436503, 5
26436550, -5
26436556, 5
26436576, -5
26436806, 5
26436812, -5
26442533, 5
26442540, -5
26442835, 5
26442841, -5
26442871, 5
26442898, -5
26447427, 3
26447433, -3
26447448, 3
26447461, -3
26447534, 3
26447549, -3
26447576, 3
26447594, -3
26454428, 3
26454464, -3
26454532, 3
26454553, -3
26454614, 3
26454669, -3
26454702, 3
26454708, -3
26454711, 3
26454714, -3
26454715, 3
26454716, -3
26458849, 5
26458938, -5
26459016, 5
26459104, -5
26459189, 5
26459274, -5
26459363, 5
26459382, -5
26459405, 5
26459441, -5
26460250, 5
26460258, -5
26460263, 5
26460280, -5
26460301, 5
26460307, -5
26460394, 5
26460479, -5
26462363, 3
26462438, -3
26462525, 3
26462575, -3
26462664, 3
26462713, -3
26462800, 3
26462809, -3
26462830, 3
26462837, -3
26468942, 3
26468972, -3
26469127, 3
26469147, -3
26469306, 3
26469310, -3
26469379, 3
26469387, -3
26469389, 3
26469390, -3
26469391, 3
26469396, -3
26473393, 5
26473408, -5
26473418, 5
26473433, -5
26473556, 5
26473629, -5
26486706, 2
26486714, -2
26486723, 2
26486729, -2
26486752, 2
26486805, -2
26486838, 2
26486846, -2
26486916, 2
26486936, -2
26486969, 2
26486982, -2
26487029, 2
26487043, -2
26487080, 2
26487098, -2
26487140, 2
26487163, -2
26491209, 3
26491212, -3
26491241, 3
26491290, -3
26491350, 3
26491355, -3
26491416, 3
26491461, -3
26492978, 5
26492983, -5
26502005, 5
26502022, -5
26502035, 5
26502133, -5
26502225, 5
26502301, -5
26502407, 5
26502503, -5
26502606, 5
26502658, -5
26506519, 3
26506524, -3
26506677, 3
26506693, -3
26506705, 3
26506752, -3
26506773, 3
26506777, -3
26509130, 6
26509138, -6
26509151, 6
26509220, -6
26509242, 6
26509248, -6
26509249, 6
26509250, -6
26509329, 6
26509442, -6
26509446, 6
26509462, -6
26512563, 5
26512571, -5
26512580, 5
26512592, -5
26512724, 5
26512734, -5
26512744, 5
26512806, -5
26514881, 5
26514922, -5
26514941, 5
26514962, -5
26515047, 5
26515126, -5
26515215, 5
26515292, -5
26515385, 5
26515453, -5
26521322, 3
26521353, -3
26521509, 3
26521539, -3
26521698, 3
26521724, -3
26521800, 3
26521816, -3
26521818, 3
26521819, -3
26521820, 3
26521821, -3
26527941, 5
26527948, -5
26527958, 5
26527982, -5
26528032, 5
26528053, -5
26528114, 5
26528120, -5
26528143, 5
26528202, -5
26528322, 5
26528380, -5
26528388, 5
26528390, -5
26535965, 3
26535973, -3
26536165, 3
26536183, -3
26536207, 3
26536217, -3
26537149, 3
26537206, -3
26537281, 3
26537325, -3
26537333, 3
26537340, -3
26537341, 3
26537349, -3
26541749, 3
26541757, -3
26541913, 3
26541939, -3
26542097, 3
26542125, -3
26542193, 3
26542209, -3
26542212, 3
26542214, -3
26546427, 3
26546457, -3
26546592, 3
26546690, -3
26548874, 5
26548917, -5
26548936, 5
26548963, -5
26548966, 5
26548973, -5
26548976, 5
26548977, -5
26550490, 5
26550507, -5
26550517, 5
26550587, -5
26550696, 5
26550735, -5
26550752, 5
26550770, -5
26550830, 5
26550838, -5
26550872, 5
26550946, -5
26550947, 5
26550949, -5
26550998, 5
26551020, -5
26551059, 5
26551088, -5
26551089, 5
26551090, -5
26551091, 5
26551094, -5
26551096, 5
26551098, -5
26561112, 3
26561159, -3
26561173, 3
26561191, -3
26561205, 3
26561218, -3
26561228, 3
26561242, -3
26561244, 3
26561245, -3
26561307, 3
26561382, -3
26561585, 3
26561608, -3
26561620, 3
26561622, -3
26561623, 3
26561624, -3
26570796, 3
26570805, -3
26570979, 3
26571049, -3
26571128, 3
26571215, -3
26571216, 3
26571218, -3
26572211, 5
26572249, -5
26572384, 5
26572391, -5
26572407, 5
26572454, -5
26572473, 5
26572488, -5
26573656, 5
26573706, -5
26573792, 5
26573865, -5
26573962, 5
26574019, -5
26577105, 5
26577111, -5
26577182, 5
26577183, -5
26583275, 3
26583306, -3
26583464, 3
26583476, -3
26583751, 3
26583768, -3
26584756, 3
26584777, -3
26584912, 3
26585004, -3
26585009, 3
26585011, -3
26585012, 3
26585013, -3
26590369, 5
26590467, -5
26590534, 5
26590539, -5
26590566, 5
26590628, -5
26590705, 5
26590708, -5
26590735, 5
26590824, -5
26590882, 5
26590900, -5
26590922, 5
26590976, -5
